CityCode;CountryCode;UtcOffset;TimeZoneId;Names.Name.@LanguageCode;Names.Name.$;Airports.AirportCode
ASS;ZA;+02:00;Africa/Johannesburg;EN;Arathusa Safari Lodge;ASS
AST;US;-08:00;America/Los_Angeles;EN;Astoria;AST
ASU;PY;-04:00;America/Asuncion;EN;Asuncion;ASU
ASV;KE;+03:00;Africa/Nairobi;EN;Amboseli;ASV
ASW;EG;+02:00;Africa/Cairo;EN;Aswan;ASW
ASX;US;-06:00;America/Chicago;EN;Ashland;ASX
ASY;US;-06:00;America/Chicago;EN;Ashley;ASY
ASZ;PG;+10:00;Pacific/Port_Moresby;EN;Asirim;ASZ
ATA;PE;-05:00;America/Lima;EN;Huaraz;ATA
ATB;SD;+02:00;Africa/Khartoum;EN;Atbara;ATB
ATC;BS;-05:00;America/Nassau;EN;Arthur's Town;ATC
ATD;SB;+11:00;Pacific/Guadalcanal;EN;Atoifi;ATD
ATE;US;-06:00;America/Chicago;EN;Antlers;ATE
ATF;EC;-05:00;America/Guayaquil;EN;Ambato;ATF
ATG;PK;+05:00;Asia/Karachi;EN;Attock;ATG
ATH;GR;+02:00;Europe/Athens;EN;Athens;ATH
ATI;UY;-03:00;America/Montevideo;EN;Artigas;ATI
ATJ;MG;+03:00;Indian/Antananarivo;EN;Antsirabe;ATJ
ATK;US;-09:00;America/Anchorage;EN;Atqasuk;ATK
ATL;US;-05:00;America/New_York;EN;Atlanta;['ATL', 'FTY', 'JAJ', 'JAO', 'JGL', 'PDK']
ATM;BR;-03:00;America/Araguaina;EN;Altamira;ATM
ATN;PG;+10:00;Pacific/Port_Moresby;EN;Namatanai;ATN
ATO;US;-05:00;America/New_York;EN;Athens;ATO
ATP;PG;+10:00;Pacific/Port_Moresby;EN;Aitape;ATP
ATQ;IN;+05:30;Asia/Kolkata;EN;Amritsar;ATQ
ATR;MR;+00:00;Africa/Nouakchott;EN;Atar;ATR
ATS;US;-07:00;America/Denver;EN;Artesia;ATS
ATT;US;-09:00;America/Anchorage;EN;Atmautluak;ATT
ATU;US;-10:00;America/Adak;EN;Attu Island;ATU
ATV;TD;+01:00;Africa/Ndjamena;EN;Ati;ATV
ATW;US;-06:00;America/Chicago;EN;Appleton;ATW
ATX;KZ;+06:00;Asia/Almaty;EN;Atbasar;ATX
ATY;US;-06:00;America/Chicago;EN;Watertown;ATY
ATZ;EG;+02:00;Africa/Cairo;EN;Asyut;ATZ
AUA;AW;-04:00;America/Aruba;EN;Aruba;AUA
AUB;BR;-04:00;America/Cuiaba;EN;Itauba;
AUC;CO;-05:00;America/Bogota;EN;Arauca;AUC
AUD;AU;+10:00;Australia/Brisbane;EN;Augustus Downs;AUD
AUE;EG;+02:00;Africa/Cairo;EN;Abu Rudeis;AUE
AUF;FR;+01:00;Europe/Paris;EN;Auxerre;AUF
AUG;US;-05:00;America/New_York;EN;Augusta;AUG
AUH;AE;+04:00;Asia/Dubai;EN;Abu Dhabi;['AUH', 'AYM', 'AZI', 'DHF', 'XBW', 'ZVJ']
AUI;PG;+10:00;Pacific/Port_Moresby;EN;Aua Island;AUI
AUJ;PG;+10:00;Pacific/Port_Moresby;EN;Ambunti;AUJ
AUK;US;-09:00;America/Anchorage;EN;Alakanuk;AUK
AUL;MH;+12:00;Pacific/Majuro;EN;Aur Island;AUL
AUM;US;-06:00;America/Chicago;EN;Austin;AUM
AUN;US;-08:00;America/Los_Angeles;EN;Auburn;AUN
AUO;US;-06:00;America/Chicago;EN;Auburn;AUO
AUP;PG;+10:00;Pacific/Port_Moresby;EN;Agaun;AUP
AUQ;PF;-09:30;Pacific/Marquesas;EN;Hiva Oa;AUQ
AUR;FR;+01:00;Europe/Paris;EN;Aurillac;AUR
AUS;US;-06:00;America/Chicago;EN;Austin;['AUS', 'MMR']
AUT;TL;+09:00;Asia/Dili;EN;Atauro;AUT
AUU;AU;+10:00;Australia/Brisbane;EN;Aurukun;AUU
AUV;PG;+10:00;Pacific/Port_Moresby;EN;Aumo;AUV
AUW;US;-06:00;America/Chicago;EN;Wausau;['AUW', 'CWA']
AUX;BR;-03:00;America/Araguaina;EN;Araguaina;AUX
AUY;VU;+11:00;Pacific/Efate;EN;Aneityum;AUY
AUZ;US;-06:00;America/Chicago;EN;Aurora;AUZ
AVA;CN;+08:00;Asia/Shanghai;EN;Anshun;AVA
AVB;IT;+01:00;Europe/Rome;EN;Aviano;AVB
AVF;FR;+01:00;Europe/Paris;EN;Avoriaz;AVF
AVG;AU;+09:30;Australia/Darwin;EN;Auvergne Station;AVG
AVI;CU;-05:00;America/Havana;EN;Ciego De Avila;AVI
AVJ;ES;+01:00;Europe/Madrid;EN;Avila;['AVJ', 'AVS']
AVK;MN;+08:00;Asia/Ulaanbaatar;EN;Arvaikheer;AVK
AVL;US;-05:00;America/New_York;EN;Asheville/Hendersonville;AVL
AVN;FR;+01:00;Europe/Paris;EN;Avignon;['AVN', 'XZN']
AVO;US;-05:00;America/New_York;EN;Avon Park;AVO
AVP;US;-05:00;America/New_York;EN;Wilkes-Barre/Scranton;['AVP', 'WBW']
AVR;PT;+00:00;Europe/Lisbon;EN;Alverca;AVR
AVU;SB;+11:00;Pacific/Guadalcanal;EN;Avu Avu;AVU
AVX;US;-08:00;America/Los_Angeles;EN;Avalon;['AVX', 'CIB', 'TWH']
AWA;ET;+03:00;Africa/Addis_Ababa;EN;Awasa;AWA
AWB;PG;+10:00;Pacific/Port_Moresby;EN;Awaba;AWB
AWD;VU;+11:00;Pacific/Efate;EN;Aniwa;AWD
AWE;GA;+01:00;Africa/Libreville;EN;Alowe;AWE
AWH;ET;+03:00;Africa/Addis_Ababa;EN;Awareh;AWH
AWK;UM;+12:00;Pacific/Wake;EN;Wake Island;AWK
AWM;US;-06:00;America/Chicago;EN;West Memphis;AWM
AWN;AU;+09:30;Australia/Adelaide;EN;Alton Downs;AWN
AWP;AU;+09:30;Australia/Darwin;EN;Austral Downs Station;AWP
AWR;PG;+10:00;Pacific/Port_Moresby;EN;Awar;AWR
AWZ;IR;+03:30;Asia/Tehran;EN;Ahwaz;AWZ
AXA;AI;-04:00;America/Anguilla;EN;Anguilla;AXA
AXB;US;-05:00;America/New_York;EN;Alexandria Bay;AXB
AXC;AU;+10:00;Australia/Brisbane;EN;Aramac;AXC
AXD;GR;+02:00;Europe/Athens;EN;Alexandroupolis;AXD
AXE;BR;-03:00;America/Araguaina;EN;Xanxere;AXE
AXF;CN;+08:00;Asia/Shanghai;EN;Alxa Left Banner;AXF
AXG;US;-06:00;America/Chicago;EN;Algona;AXG
AXJ;JP;+09:00;Asia/Tokyo;EN;Amakusa;AXJ
AXK;YE;+03:00;Asia/Aden;EN;Ataq;AXK
AXL;AU;+09:30;Australia/Darwin;EN;Alexandria Station;AXL
AXM;CO;-05:00;America/Bogota;EN;Armenia;AXM
AXN;US;-06:00;America/Chicago;EN;Alexandria;AXN
AXP;BS;-05:00;America/Nassau;EN;Spring Point;AXP
AXR;PF;-10:00;Pacific/Tahiti;EN;Arutua;AXR
AXT;JP;+09:00;Asia/Tokyo;EN;Akita;AXT
AXU;ET;+03:00;Africa/Addis_Ababa;EN;Axum;AXU
AXV;US;-05:00;America/New_York;EN;Wapakoneta;AXV
AXX;US;-07:00;America/Denver;EN;Angel Fire;AXX
AYA;CO;-05:00;America/Bogota;EN;Ayapel;AYA
AYC;CO;-05:00;America/Bogota;EN;Ayacucho;AYC
AYD;AU;+09:30;Australia/Darwin;EN;Alroy Downs;AYD
AYE;US;-05:00;America/New_York;EN;Fort Devens;AYE
AYG;CO;-05:00;America/Bogota;EN;Yaguara Ii;AYG
AYH;GB;+00:00;Europe/London;EN;Alconbury;AYH
AYI;CO;-05:00;America/Bogota;EN;Yari;AYI
AYK;KZ;+06:00;Asia/Almaty;EN;Arkalyk;AYK
AYL;AU;+09:30;Australia/Darwin;EN;Anthony Lagoon;AYL
AYN;CN;+08:00;Asia/Shanghai;EN;Anyang;AYN
AYO;PY;-04:00;America/Asuncion;EN;Ayolas;AYO
AYP;PE;-05:00;America/Lima;EN;Ayacucho;AYP
AYQ;AU;+09:30;Australia/Darwin;EN;Ayers Rock;AYQ
AYR;AU;+10:00;Australia/Brisbane;EN;Ayr;AYR
AYS;US;-05:00;America/New_York;EN;Waycross;AYS
AYT;TR;+03:00;Europe/Istanbul;EN;Antalya;AYT
AYU;PG;+10:00;Pacific/Port_Moresby;EN;Aiyura;AYU
AYW;ID;+09:00;Asia/Jayapura;EN;Ayawasi;AYW
AYX;PE;-05:00;America/Lima;EN;Atalaya;AYX
AYY;LK;+05:30;Asia/Colombo;EN;Pottuvil Spb;AYY
AYZ;US;-05:00;America/New_York;EN;Amityville;AYZ
AZB;PG;+10:00;Pacific/Port_Moresby;EN;Amazon Bay;AZB
AZD;IR;+03:30;Asia/Tehran;EN;Yazd;AZD
AZG;MX;-06:00;America/Mexico_City;EN;Apatzingan;AZG
AZL;BR;-04:00;America/Porto_Velho;EN;Sapezal;AZL
AZN;UZ;+05:00;Asia/Tashkent;EN;Andizhan;AZN
AZO;US;-05:00;America/New_York;EN;Kalamazoo/Battle Creek;AZO
AZR;DZ;+01:00;Africa/Algiers;EN;Adrar;AZR
AZS;DO;-04:00;America/Santo_Domingo;EN;Samana;['AZS', 'EPS']
AZT;CO;-05:00;America/Bogota;EN;Zapatoca;AZT
AZZ;AO;+01:00;Africa/Luanda;EN;Ambriz;AZZ
BAA;PG;+10:00;Pacific/Port_Moresby;EN;Bialla;BAA
BAC;CO;-05:00;America/Bogota;EN;Barranca De Upia;BAC
BAE;FR;+01:00;Europe/Paris;EN;Barcelonnette;BAE
BAF;US;-05:00;America/New_York;EN;Westfield;BAF
BAG;PH;+08:00;Asia/Manila;EN;Baguio;BAG
BAH;BH;+03:00;Asia/Bahrain;EN;Bahrain;BAH
BAI;CR;-06:00;America/Costa_Rica;EN;Buenos Aires;BAI
BAJ;PG;+10:00;Pacific/Port_Moresby;EN;Bali;BAJ
BAK;AZ;+04:00;Asia/Baku;EN;Baku;['BAK', 'GYD', 'ZXT']
BAL;TR;+03:00;Europe/Istanbul;EN;Batman;BAL
BAM;US;-08:00;America/Los_Angeles;EN;Battle Mountain;BAM
BAN;CD;+02:00;Africa/Lubumbashi;EN;Basongo;BAN
BAO;RO;+02:00;Europe/Bucharest;EN;Baia Mare;
BAP;PG;+10:00;Pacific/Port_Moresby;EN;Baibara;BAP
BAQ;CO;-05:00;America/Bogota;EN;Barranquilla;BAQ
BAR;US;-09:00;America/Anchorage;EN;Baker Island;
BAS;SB;+11:00;Pacific/Guadalcanal;EN;Balalae;BAS
BAT;BR;-03:00;America/Araguaina;EN;Barretos;BAT
BAV;CN;+08:00;Asia/Shanghai;EN;Baotou;BAV
BAW;GA;+01:00;Africa/Libreville;EN;Biawongue;BAW
BAX;RU;+07:00;Asia/Tomsk;EN;Barnaul;BAX
BAY;RO;+02:00;Europe/Bucharest;EN;Baia Mare;['BAO', 'BAY']
BAZ;BR;-04:00;America/Porto_Velho;EN;Barcelos;BAZ
BBA;CL;-04:00;America/Santiago;EN;Balmaceda;BBA
BBB;US;-06:00;America/Chicago;EN;Benson;BBB
BBC;US;-06:00;America/Chicago;EN;Bay City;BBC
BBD;US;-06:00;America/Chicago;EN;Brady;BBD
BBE;AR;-03:00;America/Argentina/Buenos_Aires;EN;Buenos Aires Fluvial;
BBF;ES;+01:00;Europe/Madrid;EN;Estacion De Benidorm;BBF
BBG;KI;+12:00;Pacific/Tarawa;EN;Butaritari;BBG
BBH;DE;+01:00;Europe/Berlin;EN;Stralsund;['BBH', 'ZSX']
BBI;IN;+05:30;Asia/Kolkata;EN;Bhubaneshwar;BBI
BBJ;DE;+01:00;Europe/Berlin;EN;Bitburg;BBJ
BBK;BW;+02:00;Africa/Gaborone;EN;Kasane;BBK
BBL;AU;+10:00;Australia/Brisbane;EN;Ballera;BBL
BBM;KH;+07:00;Asia/Phnom_Penh;EN;Battambang;BBM
BBN;MY;+08:00;Asia/Kuching;EN;Bario;BBN
BBO;SO;+03:00;Africa/Mogadishu;EN;Berbera;BBO
BBP;GB;+00:00;Europe/London;EN;Bembridge;BBP
BBQ;AG;-04:00;America/Antigua;EN;Barbuda;BBQ
BBR;GP;-04:00;America/Guadeloupe;EN;Basse-Terre;BBR
BBS;GB;+00:00;Europe/London;EN;Blackbushe;BBS
BBT;CF;+01:00;Africa/Bangui;EN;Berberati;BBT
BBV;CI;+00:00;Africa/Abidjan;EN;Grand Bereby;BBV
BBW;US;-06:00;America/Chicago;EN;Broken Bow;BBW
BBX;US;-05:00;America/New_York;EN;Blue Bell;
BBY;CF;+01:00;Africa/Bangui;EN;Bambari;BBY
BBZ;ZM;+02:00;Africa/Lusaka;EN;Zambezi;BBZ
BCA;CU;-05:00;America/Havana;EN;Baracoa;BCA
BCB;US;-05:00;America/New_York;EN;Blacksburg;BCB
BCC;US;-09:00;America/Anchorage;EN;Bear Creek;BCC
BCD;PH;+08:00;Asia/Manila;EN;Bacolod;BCD
BCE;US;-07:00;America/Denver;EN;Bryce Canyon;BCE
BCF;CF;+01:00;Africa/Bangui;EN;Bouca;BCF
BCG;GY;-04:00;America/Guyana;EN;Bemichi;BCG
BCH;TL;+09:00;Asia/Dili;EN;Baucau;BCH
BCI;AU;+10:00;Australia/Brisbane;EN;Barcaldine;BCI
BCJ;US;-07:00;America/Denver;EN;Baca Grande;BCJ
BCK;AU;+10:00;Australia/Brisbane;EN;Bolwarra;BCK
BCL;CR;-06:00;America/Costa_Rica;EN;Barra Del Colorado;BCL
BCM;RO;+02:00;Europe/Bucharest;EN;Bacau;BCM
BCN;ES;+01:00;Europe/Madrid;EN;Barcelona;['BCN', 'XJB', 'YJB', 'YJD']
BCO;ET;+03:00;Africa/Addis_Ababa;EN;Jinka;BCO
BCP;PG;+10:00;Pacific/Port_Moresby;EN;Bambu;BCP
BCQ;LY;+02:00;Africa/Tripoli;EN;Brach;BCQ
BCR;BR;-04:00;America/Porto_Velho;EN;Boca Do Acre;BCR
BCS;US;-06:00;America/Chicago;EN;Belle Chasse;BCS
BCT;US;-05:00;America/New_York;EN;Boca Raton;BCT
BCU;NG;+01:00;Africa/Lagos;EN;Bauchi;BCU
BCV;BZ;-06:00;America/Belize;EN;Belmopan;BCV
BCW;MZ;+02:00;Africa/Maputo;EN;Benguerra Island;BCW
BCX;RU;+05:00;Asia/Yekaterinburg;EN;Beloretsk;BCX
BCY;ET;+03:00;Africa/Addis_Ababa;EN;Bulchi;BCY
BCZ;AU;+09:30;Australia/Darwin;EN;Bickerton Island;BCZ
BDA;BM;-04:00;Atlantic/Bermuda;EN;Bermuda;BDA
BDB;AU;+10:00;Australia/Brisbane;EN;Bundaberg;BDB
BDC;BR;-03:00;America/Araguaina;EN;Barra Do Corda;BDC
BDD;AU;+10:00;Australia/Brisbane;EN;Badu Island;BDD
BDE;US;-06:00;America/Chicago;EN;Baudette;BDE
BDF;US;-06:00;America/Chicago;EN;Bradford;BDF
BDG;US;-07:00;America/Denver;EN;Blanding;BDG
BDH;IR;+03:30;Asia/Tehran;EN;Bandar Lengeh;BDH
BDI;SC;+04:00;Indian/Mahe;EN;Bird Island;BDI
BDJ;ID;+08:00;Asia/Makassar;EN;Banjarmasin;BDJ
BDK;CI;+00:00;Africa/Abidjan;EN;Bondoukou;BDK
BDM;TR;+03:00;Europe/Istanbul;EN;Bandirma;BDM
BDN;PK;+05:00;Asia/Karachi;EN;Badin;BDN
BDO;ID;+07:00;Asia/Pontianak;EN;Bandung;BDO
BDP;NP;+05:45;Asia/Kathmandu;EN;Bhadrapur;BDP
BDQ;IN;+05:30;Asia/Kolkata;EN;Vadodara;BDQ
BDR;US;-05:00;America/New_York;EN;Bridgeport;BDR
BDS;IT;+01:00;Europe/Rome;EN;Brindisi;['BDS', 'BQD']
BDT;CD;+01:00;Africa/Kinshasa;EN;Gbadolite;BDT
BDU;NO;+01:00;Europe/Oslo;EN;Bardufoss;BDU
BDV;CD;+02:00;Africa/Lubumbashi;EN;Moba;BDV
BDW;AU;+08:00;Australia/Perth;EN;Bedford Downs;BDW
BDX;US;-07:00;America/Denver;EN;Broadus;BDX
BDY;US;-08:00;America/Los_Angeles;EN;Bandon;BDY
BDZ;PG;+10:00;Pacific/Port_Moresby;EN;Baindoung;BDZ
BEA;PG;+10:00;Pacific/Port_Moresby;EN;Bereina;BEA
BEB;GB;+00:00;Europe/London;EN;Benbecula;BEB
BED;US;-05:00;America/New_York;EN;Bedford;BED
BEE;AU;+08:00;Australia/Perth;EN;Beagle Bay;BEE
BEF;NI;-06:00;America/Managua;EN;Bluefields;BEF
BEG;RS;+01:00;Europe/Belgrade;EN;Belgrade;['BEG', 'BJY']
BEH;US;-05:00;America/New_York;EN;Benton Harbor;BEH
BEI;ET;+03:00;Africa/Addis_Ababa;EN;Beica;BEI
BEJ;ID;+08:00;Asia/Makassar;EN;Tanjung Redeb;BEJ
BEK;IN;+05:30;Asia/Kolkata;EN;Bareilly;BEK
BEL;BR;-03:00;America/Araguaina;EN;Belem;BEL
BEM;MA;+01:00;Africa/Casablanca;EN;Beni Mellal;BEM
BEN;LY;+02:00;Africa/Tripoli;EN;Benghazi;BEN
BEP;IN;+05:30;Asia/Kolkata;EN;Bellary;BEP
BEQ;GB;+00:00;Europe/London;EN;Bury St Edmunds;BEQ
BER;DE;+01:00;Europe/Berlin;EN;Berlin;['BER', 'GWW', 'QPP', 'QWB', 'QWC', 'QWE', 'SXF', 'THF', 'TXL']
BES;FR;+01:00;Europe/Paris;EN;Brest;BES
BET;US;-09:00;America/Anchorage;EN;Bethel;['BET', 'JBT']
BEU;AU;+10:00;Australia/Brisbane;EN;Bedourie;BEU
BEV;IL;+02:00;Asia/Jerusalem;EN;Beersheba;BEV
BEW;MZ;+02:00;Africa/Maputo;EN;Beira;BEW
BEX;GB;+00:00;Europe/London;EN;Benson;BEX
BEY;LB;+02:00;Asia/Beirut;EN;Beirut;BEY
BEZ;KI;+12:00;Pacific/Tarawa;EN;Beru;BEZ
BFA;PY;-04:00;America/Asuncion;EN;Bahia Negra;BFA
BFB;ES;+01:00;Europe/Madrid;EN;Bilbao;
BFC;AU;+10:00;Australia/Brisbane;EN;Bloomfield River;BFC
BFD;US;-05:00;America/New_York;EN;Bradford;BFD
BFE;DE;+01:00;Europe/Berlin;EN;Bielefeld;BFE
BFF;US;-07:00;America/Denver;EN;Scottsbluff;BFF
BFG;US;-07:00;America/Denver;EN;Glen Canyon;BFG
BFJ;CN;+08:00;Asia/Shanghai;EN;Bijie;BFJ
BFL;US;-08:00;America/Los_Angeles;EN;Bakersfield;BFL
BFN;ZA;+02:00;Africa/Johannesburg;EN;Bloemfontein;BFN
BFO;ZW;+02:00;Africa/Harare;EN;Chiredzi;BFO
BFP;US;-05:00;America/New_York;EN;Beaver Falls;BFP
BFQ;PA;-05:00;America/Panama;EN;Bahia Pina;BFQ
BFR;US;-05:00;America/New_York;EN;Bedford;BFR
BFS;GB;+00:00;Europe/London;EN;Belfast;['BFS', 'BHD']
BFT;US;-05:00;America/New_York;EN;Beaufort;BFT
BFU;CN;+08:00;Asia/Shanghai;EN;Bengbu;BFU
BFV;TH;+07:00;Asia/Bangkok;EN;Buriram;BFV
BFW;DZ;+01:00;Africa/Algiers;EN;Sidi Bel Abbes;BFW
BFX;CM;+01:00;Africa/Douala;EN;Bafoussam;BFX
BGA;CO;-05:00;America/Bogota;EN;Bucaramanga;BGA
BGB;GA;+01:00;Africa/Libreville;EN;Booue;BGB
BGC;PT;+00:00;Europe/Lisbon;EN;Braganca;BGC
BGD;US;-06:00;America/Chicago;EN;Borger;BGD
BGE;US;-05:00;America/New_York;EN;Bainbridge;BGE
BGF;CF;+01:00;Africa/Bangui;EN;Bangui;BGF
BGG;TR;+03:00;Europe/Istanbul;EN;Bingol;BGG
BGH;MR;+00:00;Africa/Nouakchott;EN;Bogue;BGH
BGI;BB;-04:00;America/Barbados;EN;Barbados;BGI
BGJ;IS;+00:00;Atlantic/Reykjavik;EN;Borgarfjordur Eystri;BGJ
BGK;BZ;-06:00;America/Belize;EN;Big Creek;BGK
BGL;NP;+05:45;Asia/Kathmandu;EN;Baglung;BGL
BGM;US;-05:00;America/New_York;EN;Binghamton;BGM
BGN;RU;+11:00;Asia/Srednekolymsk;EN;Belaya Gora;BGN
BGO;NO;+01:00;Europe/Oslo;EN;Bergen;['BGO', 'QFV']
BGP;GA;+01:00;Africa/Libreville;EN;Bongo;BGP
BGQ;US;-09:00;America/Anchorage;EN;Big Lake;BGQ
BGR;US;-05:00;America/New_York;EN;Bangor;BGR
BGT;US;-07:00;America/Phoenix;EN;Bagdad;BGT
BGU;CF;+01:00;Africa/Bangui;EN;Bangassou;BGU
BGV;BR;-03:00;America/Araguaina;EN;Bento Goncalves;BGV
BGW;IQ;+03:00;Asia/Baghdad;EN;Baghdad;BGW
BGX;BR;-03:00;America/Araguaina;EN;Bage;BGX
BGZ;PT;+00:00;Europe/Lisbon;EN;Braga;BGZ
BHA;EC;-05:00;America/Guayaquil;EN;Bahia De Caraquez;BHA
BHB;US;-05:00;America/New_York;EN;Bar Harbor;BHB
BHC;PK;+05:00;Asia/Karachi;EN;Bhurban Heliport;BHC
BHE;NZ;+12:00;Pacific/Auckland;EN;Blenheim;BHE
BHF;CO;-05:00;America/Bogota;EN;Cupica;BHF
BHG;HN;-06:00;America/Tegucigalpa;EN;Brus Laguna;BHG
BHH;SA;+03:00;Asia/Riyadh;EN;Bisha;BHH
BHI;AR;-03:00;America/Argentina/Buenos_Aires;EN;Bahia Blanca;BHI
BHJ;IN;+05:30;Asia/Kolkata;EN;Bhuj;BHJ
BHK;UZ;+05:00;Asia/Tashkent;EN;Bukhara;BHK
BHL;MX;-08:00;America/Santa_Isabel;EN;Bahia De Los Angeles;BHL
BHM;US;-06:00;America/Chicago;EN;Birmingham;BHM
BHN;YE;+03:00;Asia/Aden;EN;Beihan;BHN
BHO;IN;+05:30;Asia/Kolkata;EN;Bhopal;BHO
BHP;NP;+05:45;Asia/Kathmandu;EN;Bhojpur;BHP
BHQ;AU;+09:30;Australia/Adelaide;EN;Broken Hill;BHQ
BHR;NP;+05:45;Asia/Kathmandu;EN;Bharatpur;BHR
BHS;AU;+10:00;Australia/Sydney;EN;Bathurst;BHS
BHT;AU;+10:00;Australia/Brisbane;EN;Brighton Downs;BHT
BHU;IN;+05:30;Asia/Kolkata;EN;Bhavnagar;BHU
BHV;PK;+05:00;Asia/Karachi;EN;Bahawalpur;BHV
BHX;GB;+00:00;Europe/London;EN;Birmingham;['BHX', 'QQN', 'ZBC']
BHY;CN;+08:00;Asia/Shanghai;EN;Beihai;['BHY', 'FII']
BHZ;BR;-03:00;America/Sao_Paulo;EN;Belo Horizonte;['CNF', 'PLU']
BIA;FR;+01:00;Europe/Paris;EN;Bastia;BIA
BIB;SO;+03:00;Africa/Mogadishu;EN;Baidoa;BIB
BIC;US;-09:00;America/Anchorage;EN;Big Creek;BIC
BID;US;-05:00;America/New_York;EN;Block Island;BID
BIE;US;-06:00;America/Chicago;EN;Beatrice;BIE
BIG;US;-09:00;America/Anchorage;EN;Delta Junction;BIG
BIH;US;-08:00;America/Los_Angeles;EN;Bishop;BIH
BII;MH;+12:00;Pacific/Majuro;EN;Bikini Atoll;BII
BIJ;PG;+10:00;Pacific/Port_Moresby;EN;Biliau;BIJ
BIK;ID;+09:00;Asia/Jayapura;EN;Biak;BIK
BIL;US;-07:00;America/Denver;EN;Billings;BIL
BIM;BS;-05:00;America/Nassau;EN;Bimini;['BIM', 'NSB']
BIN;AF;+04:30;Asia/Kabul;EN;Bamyan;BIN
BIO;ES;+01:00;Europe/Madrid;EN;Bilbao;['BFB', 'BIO', 'YJI']
BIP;AU;+10:00;Australia/Brisbane;EN;Bulimba;BIP
BIQ;FR;+01:00;Europe/Paris;EN;Biarritz;BIQ
BIR;NP;+05:45;Asia/Kathmandu;EN;Biratnagar;BIR
BIS;US;-06:00;America/Chicago;EN;Bismarck;BIS
BIT;NP;+05:45;Asia/Kathmandu;EN;Baitadi;BIT
BIU;IS;+00:00;Atlantic/Reykjavik;EN;Bildudalur;BIU
BIV;CF;+01:00;Africa/Bangui;EN;Bria;BIV
BIW;AU;+08:00;Australia/Perth;EN;Billiluna;BIW
BIX;US;-06:00;America/Chicago;EN;Gulfport/Biloxi;BIX
BIY;ZA;+02:00;Africa/Johannesburg;EN;Bisho;BIY
BIZ;PG;+10:00;Pacific/Port_Moresby;EN;Bimin;BIZ
BJA;DZ;+01:00;Africa/Algiers;EN;Bejaia;BJA
BJB;IR;+03:30;Asia/Tehran;EN;Bojnurd;BJB
BJD;IS;+00:00;Atlantic/Reykjavik;EN;Bakkafjordur;BJD
BJE;SD;+02:00;Africa/Khartoum;EN;Baleela;BJE
BJF;NO;+01:00;Europe/Oslo;EN;Batsfjord;BJF
BJG;ID;+08:00;Asia/Makassar;EN;Kota Mobagu;BJG
BJH;NP;+05:45;Asia/Kathmandu;EN;Bajhang;BJH
BJI;US;-06:00;America/Chicago;EN;Bemidji;BJI
BJJ;US;-05:00;America/New_York;EN;Wooster;BJJ
BJK;ID;+09:00;Asia/Jayapura;EN;Nangasuri Aru Island;BJK
BJL;GM;+00:00;Africa/Banjul;EN;Banjul;BJL
BJM;BI;+02:00;Africa/Bujumbura;EN;Bujumbura;BJM
BJN;MZ;+02:00;Africa/Maputo;EN;Bajone;BJN
BJO;BO;-04:00;America/La_Paz;EN;Bermejo;BJO
BJP;BR;-03:00;America/Araguaina;EN;Braganca Paulista;BJP
BJQ;OM;+04:00;Asia/Muscat;EN;Bahja;BJQ
BJR;ET;+03:00;Africa/Addis_Ababa;EN;Bahar Dar;BJR
BJS;CN;+08:00;Asia/Shanghai;EN;Beijing;['EKG', 'NAY', 'PEK', 'PKX']
BJT;LK;+05:30;Asia/Colombo;EN;Bentota River;BJT
BJU;NP;+05:45;Asia/Kathmandu;EN;Bajura;BJU
BJV;TR;+03:00;Europe/Istanbul;EN;Bodrum;['BJV', 'BXN']
BJW;ID;+08:00;Asia/Makassar;EN;Bajawa;BJW
BJX;MX;-06:00;America/Mexico_City;EN;Leon/Guanajuato;BJX
BJZ;ES;+01:00;Europe/Madrid;EN;Badajoz;['BJZ', 'BQZ']
BKB;IN;+05:30;Asia/Kolkata;EN;Bikaner;BKB
BKC;US;-09:00;America/Anchorage;EN;Buckland;BKC
BKD;US;-06:00;America/Chicago;EN;Breckenridge;BKD
BKE;US;-08:00;America/Los_Angeles;EN;Baker City;BKE
BKF;US;-09:00;America/Anchorage;EN;Katmai National Park;BKF
BKG;US;-06:00;America/Chicago;EN;Branson;BKG
BKH;US;-10:00;Pacific/Honolulu;EN;Kekaha;BKH
BKI;MY;+08:00;Asia/Kuching;EN;Kota Kinabalu;BKI
BKJ;GN;+00:00;Africa/Conakry;EN;Boke;BKJ
BKK;TH;+07:00;Asia/Bangkok;EN;Bangkok;['BKK', 'DMK', 'NBK']
BKM;MY;+08:00;Asia/Kuching;EN;Bakelalan;BKM
BKN;TM;+05:00;Asia/Ashgabat;EN;Balkanabat;BKN
BKO;ML;+00:00;Africa/Bamako;EN;Bamako;BKO
BKP;AU;+10:00;Australia/Brisbane;EN;Barkly Downs;BKP
BKQ;AU;+10:00;Australia/Brisbane;EN;Blackall;BKQ
BKR;TD;+01:00;Africa/Ndjamena;EN;Bokoro;BKR
BKS;ID;+07:00;Asia/Pontianak;EN;Bengkulu;BKS
BKT;US;-05:00;America/New_York;EN;Blackstone/Ft Pickett;BKT
BKU;MG;+03:00;Indian/Antananarivo;EN;Betioky;BKU
BKV;CN;+08:00;Asia/Shanghai;EN;Damao Banner;BKV
BKW;US;-05:00;America/New_York;EN;Beckley;BKW
