icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
ad9712;JBU406  ;United States;1677688588.0;1677688588;-79.2789;35.6038;10668.0;False;260.71;30.87;0.0;;10942.32;6020;False;0
a406ba;N359FA  ;United States;1677688588.0;1677688588;-75.8962;39.7368;1005.84;False;52.39;287.72;1.3;;990.6;;False;0
76aa69;JSA538  ;Singapore;1677688588.0;1677688588;102.1997;2.5904;9448.8;False;243.39;151.05;0.0;;10081.26;6151;False;0
440833;EJU5829 ;Austria;1677688299.0;1677688299;12.3154;45.4767;129.54;False;62.67;41.67;-3.58;;205.74;1000;False;0
a2b3a2;SWA4    ;United States;1677688584.0;1677688588;-95.2896;31.6295;8816.34;False;243.18;13.83;-4.88;;9128.76;2116;False;0
a44f3b;EJA377  ;United States;1677688548.0;1677688584;-74.0581;40.8691;45.72;False;53.62;183.85;-2.93;;68.58;;False;0
a8b161;N6596P  ;United States;1677688585.0;1677688586;-75.4269;40.6413;358.14;False;44.45;233.0;-0.33;;350.52;;False;0
4d23e3;LYX9606 ;Malta;1677688575.0;1677688580;24.8501;59.4142;;True;0.0;182.81;;;;;False;0
a010bb;CROOK25 ;United States;1677688581.0;1677688586;-75.4199;39.0992;1973.58;False;102.48;330.86;-2.93;;1981.2;;False;0
c0282c;COLT09  ;Canada;1677688571.0;1677688571;-98.3976;49.8538;1036.32;False;90.55;233.78;0.65;;960.12;;False;0
acc710;N922RA  ;United States;1677688579.0;1677688579;-77.6708;43.1222;;True;0.06;8.44;;;;;False;0
a396e2;GDG1    ;United States;1677688587.0;1677688588;-100.6504;30.302;12496.8;False;274.44;108.47;-0.33;;12832.08;;False;0
ac7720;ATI5731 ;United States;1677688584.0;1677688587;-114.2135;35.4345;10058.4;False;258.01;71.64;0.98;;9784.08;;False;0
a0d65a;N153LM  ;United States;1677688548.0;1677688586;-91.5786;41.9228;3017.52;False;72.43;137.01;0.65;;2880.36;0102;False;0
a406c9;FFT680  ;United States;1677688569.0;1677688577;-91.4474;35.0352;10683.24;False;255.97;121.77;0.33;;10965.18;;False;0
a6cc17;ALLEN437;United States;1677688186.0;1677688323;-97.4935;32.9909;434.34;False;38.5;67.2;-10.4;;381.0;;False;0
44082c;AUA6PS  ;Austria;1677688588.0;1677688588;16.6001;48.1694;838.2;False;91.78;32.18;6.18;;960.12;;False;0
a5d965;SWA197  ;United States;1677688587.0;1677688587;-80.5443;34.4795;7818.12;False;245.4;53.61;-4.88;;8100.06;;False;0
a1a6f3;N2050E  ;United States;1677688588.0;1677688588;-87.3107;36.6531;685.8;False;37.77;232.19;0.33;;632.46;;False;0
76aa71;JSA206  ;Singapore;1677688587.0;1677688588;103.9;0.7002;3208.02;False;130.02;346.73;-6.5;;3429.0;;False;0
424b12;VSB02   ;United Kingdom;1677688587.0;1677688588;-3.2381;53.7998;4693.92;False;95.16;171.61;8.78;;4823.46;6037;False;0
401e1c;GBHCP   ;United Kingdom;1677688547.0;1677688548;-0.5697;51.3437;-38.1;False;29.93;61.23;-1.3;;114.3;;False;0
a4b989;UAL753  ;United States;1677688482.0;1677688482;-116.8468;36.6515;9989.82;False;226.46;317.39;-0.33;;9662.16;;False;0
a25cdc;SKW4017 ;United States;1677688587.0;1677688587;-99.1134;46.4769;7216.14;False;173.85;285.27;-9.1;;6949.44;;False;0
49d371;TIE150P ;Czech Republic;1677688587.0;1677688588;7.3332;45.85;6705.6;False;194.91;290.87;-1.63;;6682.74;1000;False;0
440825;AUA5BF  ;Austria;1677688587.0;1677688588;15.7809;47.5063;5882.64;False;203.83;218.75;8.45;;5951.22;;False;0
a56f7b;N44979  ;United States;1677688583.0;1677688583;-85.0399;33.8775;1798.32;False;50.45;258.23;0.98;;1836.42;1344;False;0
440823;AUA737K ;Austria;1677688588.0;1677688588;20.1493;44.8891;777.24;False;92.65;121.84;-4.55;;861.06;;False;0
440822;AUA901  ;Austria;1677688587.0;1677688588;14.3373;47.767;9144.0;False;209.63;255.21;0.33;;9113.52;1000;False;0
a1801c;SKW3402 ;United States;1677688588.0;1677688588;-118.1197;33.6891;7010.4;False;247.49;133.15;0.33;;6858.0;;False;0
a010cb;KSF31   ;United States;1677688584.0;1677688586;-81.1596;41.0606;1120.14;False;47.13;323.88;-0.33;;1036.32;1200;False;0
76aa6c;JSA514  ;Singapore;1677688588.0;1677688588;103.9565;1.1133;1272.54;False;105.58;257.05;-3.58;;1371.6;;False;0
a81f1a;EJA622  ;United States;1677688588.0;1677688588;-76.6771;36.0178;12496.8;False;223.21;25.38;0.0;;12755.88;2455;False;0
a31c21;N3RK    ;United States;1677688588.0;1677688588;-86.6626;43.0295;3672.84;False;100.19;283.96;0.0;;3596.64;;False;0
a276dd;SKW4012 ;United States;1677688588.0;1677688588;-93.3577;44.9517;1059.18;False;91.58;120.74;-5.2;;937.26;;False;0
a143e9;SWA1778 ;United States;1677688588.0;1677688588;-120.5934;35.8149;9982.2;False;211.05;302.76;-10.4;;9730.74;;False;0
4caf94;SAS59J  ;Ireland;1677688588.0;1677688588;9.8092;52.8826;10363.2;False;245.86;218.12;0.0;;10363.2;5664;False;0
44081e;AUA1BT  ;Austria;1677688588.0;1677688588;15.5515;48.0502;5585.46;False;191.06;272.62;11.7;;5646.42;;False;0
ab3d46;ASI515  ;United States;1677688548.0;1677688548;-111.8199;33.2642;403.86;False;32.14;50.19;-2.28;;358.14;;False;0
a1e30b;N220WX  ;United States;1677688534.0;1677688534;-97.6455;35.5249;434.34;False;31.9;359.08;-2.6;;403.86;;False;0
a33644;ASH1185 ;United States;1677688587.0;1677688588;-89.9519;42.8069;10058.4;False;237.55;135.44;0.0;;9875.52;2476;False;0
4caf7e;SAS72G  ;Ireland;1677688588.0;1677688588;4.0835;52.3062;11590.02;False;236.05;231.28;0.0;;11536.68;0760;False;0
a526fe;N431BR  ;United States;1677688587.0;1677688587;-95.8063;29.489;3413.76;False;97.68;113.59;-0.98;;3520.44;;False;0
49d381;OKAOA   ;Czech Republic;1677688575.0;1677688575;17.4108;41.0558;13716.0;False;226.41;309.01;-0.33;;13677.9;;False;0
a811ea;N619TV  ;United States;1677688554.0;1677688554;-80.9685;28.4402;213.36;False;53.35;96.65;1.3;;205.74;;False;0
3d673d;DFLIR   ;Germany;1677688588.0;1677688588;12.1262;43.1258;7010.4;False;132.81;157.21;0.33;;6911.34;7435;False;0
45ac4b;SAS1429 ;Denmark;1677688588.0;1677688588;15.4681;58.2699;10972.8;False;224.34;217.92;0.0;;10949.94;0212;False;0
ab07ea;N81KF   ;United States;1677688587.0;1677688587;-103.3674;44.545;9448.8;False;186.54;104.53;-0.33;;9075.42;;False;0
c05054;ACA986  ;Canada;1677688587.0;1677688587;-111.945;48.7738;10668.0;False;258.02;139.61;-0.33;;10210.8;;False;0
a9dd71;N73481  ;United States;1677688588.0;1677688588;-104.9346;40.5436;2339.34;False;51.84;49.83;0.65;;2255.52;;False;0
e47ece;GLO2060 ;Brazil;1677688588.0;1677688588;-40.2948;-19.0464;11582.4;False;228.83;196.72;0.0;;12260.58;;False;0
ac6412;N898LM  ;United States;1677688583.0;1677688588;-80.5919;32.2006;3169.92;False;78.45;206.9;0.0;;3253.74;;False;0
45ac52;SAS4572 ;Denmark;1677688587.0;1677688588;11.7658;64.4707;9578.34;False;216.41;24.43;11.7;;9525.0;2577;False;0
3d04a7;DCS707  ;Germany;1677688588.0;1677688588;10.4146;49.4417;2735.58;False;144.95;252.02;-2.93;;2788.92;6463;False;0
a03822;N113JB  ;United States;1677688587.0;1677688587;-96.8717;33.8044;1341.12;False;62.89;76.76;5.2;;1318.26;;False;0
ac27cf;SWA2307 ;United States;1677688588.0;1677688588;-86.1292;37.2612;9578.34;False;256.55;27.34;5.53;;9768.84;1503;False;0
e47ed1;GLO1573 ;Brazil;1677688587.0;1677688587;-44.7097;-19.9038;10972.8;False;223.42;215.63;0.0;;11635.74;;False;0
c0637c;SWG583  ;Canada;1677688587.0;1677688587;-93.9586;39.4807;10668.0;False;211.5;166.64;0.0;;10660.38;;False;0
4b8e05;PGT6RC  ;Turkey;1677688587.0;1677688587;29.3573;40.4045;2971.8;False;128.63;269.08;0.0;;3108.96;;False;0
ac27f0;SWA3725 ;United States;1677688588.0;1677688588;-82.7912;35.3088;9753.6;False;188.25;285.86;3.9;;10043.16;;False;0
a5d90e;N476TA  ;United States;1677688587.0;1677688587;-72.2296;44.8422;594.36;False;53.79;12.71;0.33;;571.5;;False;0
4b8e03;PGT1JY  ;Turkey;1677688587.0;1677688588;23.24;43.3466;11277.6;False;232.26;119.74;0.0;;11269.98;;False;0
ab9de9;DAL2944 ;United States;1677688587.0;1677688588;-114.661;36.1171;2552.7;False;125.66;231.82;-3.9;;2407.92;;False;0
a1f69f;N2255D  ;United States;1677688550.0;1677688550;-80.3244;35.7769;365.76;False;33.82;193.19;-1.95;;350.52;;False;0
401240;SHT5X   ;United Kingdom;1677688588.0;1677688588;-1.2564;52.0664;5204.46;False;170.41;139.53;-6.83;;5280.66;7503;False;0
abedc8;AAL1099 ;United States;1677688579.0;1677688579;-113.1156;44.0598;11277.6;False;241.91;125.04;0.0;;10904.22;;False;0
4072c7;EZY9LT  ;United Kingdom;1677688544.0;1677688587;33.4523;32.9108;6522.72;False;238.25;129.57;-10.73;;7208.52;5263;False;0
ac6428;EJM898  ;United States;1677688587.0;1677688588;-77.3559;39.4748;1798.32;False;124.02;205.82;-5.85;;1790.7;;False;0
c000e6;SWG501  ;Canada;1677688586.0;1677688587;-81.7186;38.4846;10363.2;False;206.22;196.67;0.0;;10500.36;;False;0
aa1188;ASI577  ;United States;1677688386.0;1677688387;-111.2559;32.444;975.36;False;40.85;130.91;-4.55;;922.02;;False;0
c0636e;POE2458 ;Canada;1677688588.0;1677688588;-79.3033;43.6802;1584.96;False;90.47;24.52;9.43;;1485.9;0552;False;0
a43c64;VNT372  ;United States;1677688587.0;1677688587;-79.7039;33.0249;11277.6;False;253.49;159.32;0.0;;11643.36;;False;0
a1dc8f;N219SP  ;United States;1677688587.0;1677688587;-85.5862;38.3239;548.64;False;52.27;28.84;2.6;;487.68;;False;0
a4433a;LXJ374  ;United States;1677688583.0;1677688583;-87.7608;41.7865;;True;0.0;64.69;;;;;False;0
a8aa77;PDT5939 ;United States;1677688587.0;1677688588;-71.6153;41.2424;2560.32;False;149.92;50.85;-7.8;;2545.08;2713;False;0
45ac2e;SAS277  ;Denmark;1677688587.0;1677688587;7.2669;60.2337;6713.22;False;202.78;271.74;-10.08;;6888.48;;False;0
a5760f;KFS58   ;United States;1677688588.0;1677688588;-80.0615;36.1629;12504.42;False;252.36;51.71;0.0;;12771.12;7212;False;0
a3dfd5;N349ME  ;United States;1677688587.0;1677688588;-71.351;42.127;579.12;False;53.38;62.45;-0.33;;556.26;;False;0
abf4ae;N87HB   ;United States;1677688450.0;1677688450;-85.8052;30.3804;68.58;False;48.32;161.37;-4.88;;53.34;;False;0
ad34b4;AAL590  ;United States;1677688471.0;1677688471;-111.9964;33.4381;;True;0.0;241.88;;;;;False;0
ad34b3;AMX652  ;United States;1677688588.0;1677688588;-87.8207;41.8842;2217.42;False;143.02;89.59;-8.13;;2133.6;3273;False;0
4b8e1a;PGT2W   ;Turkey;1677688587.0;1677688588;17.9002;48.4182;10972.8;False;240.73;298.04;0.0;;10904.22;3264;False;0
a5d927;UAL1928 ;United States;1677688587.0;1677688588;-104.9858;39.7751;2796.54;False;128.15;302.54;0.0;;2735.58;;False;0
45ac35;SAS1408 ;Denmark;1677688587.0;1677688588;14.3166;56.7102;9723.12;False;221.47;40.57;8.45;;9768.84;2506;False;0
406bbb;SHT2P   ;United Kingdom;1677688588.0;1677688588;-1.9008;53.213;2133.6;False;124.5;127.11;0.33;;2263.14;7571;False;0
45ac37;SAS687  ;Denmark;1677688588.0;1677688588;13.4217;53.8615;10416.54;False;235.98;200.02;5.53;;10439.4;1000;False;0
45ac30;SAS1326 ;Denmark;1677688587.0;1677688588;10.0797;60.7754;8054.34;False;198.15;312.05;10.08;;8153.4;5066;False;0
4ca36c;EIGWY   ;Ireland;1677688534.0;1677688534;-7.0994;52.1681;30.48;False;32.96;34.19;-4.55;;213.36;;False;0
a32367;DAL1385 ;United States;1677688588.0;1677688588;-110.3845;38.4293;10668.0;False;259.08;62.57;0.33;;10393.68;;False;0
ac01a4;ES803   ;United States;1677688515.0;1677688516;-121.2642;38.573;167.64;False;42.02;230.46;-2.93;;114.3;;False;0
abf4b6;N87HK   ;United States;1677688430.0;1677688430;-69.7261;18.5835;830.58;False;81.23;159.61;-3.25;;868.68;;False;0
a32f9d;EJA304  ;United States;1677688586.0;1677688586;-118.7742;43.102;12192.0;False;203.72;315.61;0.0;;11910.06;;False;0
3e1dd2;DICMK   ;Germany;1677688588.0;1677688588;17.1422;47.728;4945.38;False;96.2;292.31;7.48;;5029.2;;False;0
a396fd;DAL1511 ;United States;1677688588.0;1677688588;-76.6753;39.2421;10363.2;False;186.25;225.22;-0.33;;10431.78;2672;False;0
a3ccb7;FFT2787 ;United States;1677688588.0;1677688588;-121.1349;46.897;8435.34;False;180.49;303.96;-11.38;;8275.32;;False;0
ac14e8;N878JT  ;United States;1677688588.0;1677688588;-119.4732;34.9429;12496.8;False;275.39;144.35;0.33;;12390.12;;False;0
a44334;FFT811  ;United States;1677688587.0;1677688588;-74.8621;39.9942;2072.64;False;134.63;159.42;0.0;;2065.02;;False;0
45ac50;SAS4038 ;Denmark;1677688586.0;1677688586;6.004;58.9541;3733.8;False;161.4;70.64;18.53;;3855.72;;False;0
a539f0;OKC436  ;United States;1677688586.0;1677688587;-81.8725;27.4432;8671.56;False;195.54;346.77;7.48;;9136.38;;False;0
ab9dfb;VAR848  ;United States;1677688587.0;1677688587;-112.4089;33.3869;632.46;False;63.35;267.21;0.33;;579.12;;False;0
c05060;ACA937  ;Canada;1677688588.0;1677688588;-87.7064;37.3136;10972.8;False;183.42;221.02;0.0;;11163.3;6336;False;0
4072a4;TOM92X  ;United Kingdom;1677688584.0;1677688587;-11.3748;41.3638;11277.6;False;232.97;204.53;0.0;;11346.18;;False;0
a20383;N229M   ;United States;1677688588.0;1677688588;-79.9468;27.473;1463.04;False;74.72;131.37;-1.3;;1554.48;;False;0
4b8e0b;PGT9QQ  ;Turkey;1677688585.0;1677688587;28.2036;40.9569;5577.84;False;147.91;168.77;-4.88;;5722.62;;False;0
a03815;N113HP  ;United States;1677688584.0;1677688585;-84.3847;39.3235;830.58;False;42.11;295.31;0.33;;762.0;;False;0
a03816;RPA4550 ;United States;1677688588.0;1677688588;-73.8047;42.7708;6873.24;False;208.88;175.9;-3.58;;6774.18;;False;0
adcde8;N989PR  ;United States;1677688588.0;1677688588;-1.4165;51.4705;1722.12;False;114.81;334.24;-0.98;;1813.56;7441;False;0
a8bcd7;NDU662  ;United States;1677688453.0;1677688465;-111.9314;32.876;1394.46;False;46.97;241.19;-0.33;;1333.5;;False;0
a740c1;N56684  ;United States;1677688587.0;1677688587;-80.9523;35.7778;579.12;False;57.33;275.15;0.98;;640.08;;False;0
c002dd;CFBCE   ;Canada;1677688587.0;1677688588;-81.2947;43.1539;1272.54;False;60.84;138.08;-3.25;;1150.62;;False;0
ad111f;CAP2941 ;United States;1677688587.0;1677688587;-74.201;40.0792;266.7;False;54.55;218.49;-3.25;;281.94;0436;False;0
c05e8e;JZA189  ;Canada;1677688588.0;1677688588;-116.687;49.909;10972.8;False;231.65;265.67;0.65;;10637.52;;False;0
abd135;SWA3125 ;United States;1677688432.0;1677688432;-100.2492;39.8649;10363.2;False;172.93;247.25;0.0;;10248.9;;False;0
ae07fa;RCH415  ;United States;1677688587.0;1677688587;-71.9296;41.7056;9144.0;False;196.36;218.19;-0.33;;8999.22;;False;0
e47f96;;Brazil;1677688587.0;1677688587;-47.4456;-21.0716;10363.2;False;130.8;344.49;0.0;;10980.42;;False;0
a98ce1;;United States;;1677688531;;;;False;42.8;283.2;-1.95;;;;False;0
a2f086;N289MJ  ;United States;1677688490.0;1677688506;-87.5814;30.2907;373.38;False;57.63;268.98;-3.25;;381.0;;False;0
c1e884;;Canada;1677688534.0;1677688536;-79.5951;43.6738;;True;7.46;357.19;;;;;False;0
ae5774;PAT280  ;United States;1677688488.0;1677688523;-85.9909;33.206;1066.8;False;89.63;177.04;0.0;;1097.28;;False;0
adcdcc;AAL1339 ;United States;1677688588.0;1677688588;-96.9406;40.1903;11277.6;False;286.06;83.08;0.0;;11193.78;;False;0
a67040;N51390  ;United States;1677688587.0;1677688588;-73.1379;40.7823;312.42;False;47.31;316.76;-0.33;;327.66;;False;0
abdd6d;SWA1989 ;United States;1677688586.0;1677688588;-79.6782;33.8892;8252.46;False;243.34;37.35;9.1;;8534.4;;False;0
3a5400;THT8    ;France;1677688588.0;1677688588;-121.1306;31.3727;12496.8;False;270.09;48.63;-0.65;;12573.0;;False;0
a6d34b;EJA539  ;United States;1677688588.0;1677688588;-81.0248;32.2058;12192.0;False;225.36;180.92;0.0;;12626.34;;False;0
a8c3bd;GTI8982 ;United States;1677688588.0;1677688588;-92.5694;33.2738;12496.8;False;267.83;36.41;0.0;;12839.7;;False;0
abdd91;SWA1774 ;United States;1677688587.0;1677688588;-82.5806;37.3814;11277.6;False;289.13;70.57;0.0;;11475.72;3573;False;0
a55077;N441XX  ;United States;1677688588.0;1677688588;-111.6246;37.1999;12138.66;False;233.27;92.53;3.9;;11940.54;;False;0
0c6039;BWA435  ;Trinidad and Tobago;1677688387.0;1677688476;-61.4706;11.0677;;True;149.0;187.74;-8.13;;;3255;False;0
a6c013;JBU751  ;United States;1677688586.0;1677688586;-87.0781;21.2079;891.54;False;97.46;147.06;0.33;;967.74;;False;0
3ff592;;Germany;1677688313.0;1677688586;8.4537;49.3002;182.88;False;33.74;163.95;4.0;;166.0;7000;False;3
a7ff72;SKW5295 ;United States;1677688588.0;1677688588;-102.3651;38.003;10972.8;False;203.84;312.95;0.0;;10904.22;;False;0
4aaa14;POL5470 ;Sweden;1677688587.0;1677688587;17.8638;59.4184;289.56;False;70.09;183.37;0.33;;403.86;;False;0
c1e888;BUS295  ;Canada;1677688544.0;1677688544;-79.6255;43.6839;;True;7.2;315.0;;;;;False;0
a8bcdd;NKS2700 ;United States;1677688586.0;1677688588;-97.1651;32.9755;3124.2;False;148.68;0.4;-5.85;;3192.78;;False;0
abe475;SWA2392 ;United States;1677688587.0;1677688587;-92.5063;29.2195;10363.2;False;201.69;275.86;0.0;;10820.4;;False;0
71c226;KAL278  ;Republic of Korea;1677688584.0;1677688584;-117.8698;42.3717;10972.8;False;218.61;332.23;0.0;;10645.14;;False;0
aab169;SWA1575 ;United States;1677688588.0;1677688588;-89.2788;38.0324;9448.8;False;254.33;131.72;0.0;;9555.48;1130;False;0
aa5a77;N7662G  ;United States;1677688587.0;1677688588;-81.4651;40.7639;1211.58;False;46.14;149.15;-0.65;;1143.0;4616;False;0
ad84db;NKS76   ;United States;1677688587.0;1677688587;-118.4391;33.8286;3291.84;False;182.15;52.0;5.53;;3154.68;;False;0
ad1133;N941DJ  ;United States;1677688587.0;1677688588;-120.4178;47.4058;8839.2;False;148.76;91.98;-0.33;;8625.84;;False;0
c1e87b;STND101 ;Canada;1677688586.0;1677688588;-79.6326;43.6812;;True;4.37;225.0;;;;;False;0
4aaa0b;SEJPK   ;Sweden;1677688493.0;1677688493;6.9171;46.0511;2827.02;False;60.8;47.4;-2.93;;2834.64;;False;0
a1d096;JBU402  ;United States;1677688588.0;1677688588;-73.6052;40.6373;1409.7;False;127.95;102.3;12.68;;1417.32;1716;False;0
a6705c;ASA85   ;United States;1677688587.0;1677688588;-124.6787;49.093;10972.8;False;174.06;317.64;0.0;;10888.98;;False;0
acf146;SKW5235 ;United States;1677688588.0;1677688588;-105.4288;41.6651;9753.6;False;206.26;311.56;-0.33;;9471.66;;False;0
a0b099;N1433C  ;United States;1677688585.0;1677688585;-85.318;33.4353;1813.56;False;50.86;187.56;0.0;;1844.04;;False;0
aa11dc;SKW3075 ;United States;1677688588.0;1677688588;-110.4975;34.3249;9296.4;False;165.97;239.86;-9.43;;9189.72;;False;0
a92c36;N690RJ  ;United States;1677688587.0;1677688587;-99.9401;32.1284;7299.96;False;71.49;283.74;0.0;;7505.7;;False;0
71c255;ASV532  ;Republic of Korea;1677688587.0;1677688588;121.5751;13.315;8473.44;False;241.29;325.6;3.25;;9075.42;;False;0
a8268d;QXE2090 ;United States;1677688588.0;1677688588;-122.3486;46.1874;3832.86;False;181.42;201.11;-9.43;;3726.18;;False;0
a2a0f0;N269FG  ;United States;1677688587.0;1677688587;-74.9396;40.5103;1310.64;False;61.35;342.93;0.65;;1287.78;;False;0
c0526c;AIE732  ;Canada;1677688587.0;1677688588;-67.8081;50.3729;10050.78;False;232.29;12.4;0.0;;9532.62;;False;0
a80c87;ASA1006 ;United States;1677688588.0;1677688588;-118.7962;44.4933;11887.2;False;230.33;103.69;0.0;;11628.12;;False;0
a93326;LFA549  ;United States;1677688587.0;1677688587;-80.9414;28.5512;533.4;False;53.92;82.87;-1.95;;563.88;;False;0
ac048d;SWA836  ;United States;1677688588.0;1677688588;-106.428;37.1826;10972.8;False;177.84;230.05;-0.33;;10858.5;;False;0
aab187;UAL470  ;United States;1677688586.0;1677688587;-101.5985;35.1888;10370.82;False;188.88;299.36;-0.33;;10454.64;;False;0
c06596;CGMMF   ;Canada;1677688588.0;1677688588;-80.3593;35.3189;1920.24;False;93.55;341.07;-5.2;;1973.58;;False;0
3d1723;DEGZZ   ;Germany;1677688586.0;1677688588;10.1414;51.9851;464.82;False;52.24;64.95;-0.33;;533.4;7000;False;0
a588a9;N456CS  ;United States;1677688581.0;1677688585;-122.1133;37.4555;;True;0.0;2.81;;;;;False;0
4b8d41;TCCJA   ;Turkey;1677688527.0;1677688584;33.0186;40.1533;1386.84;False;87.7;43.34;16.26;;1478.28;;False;0
34250a;IBE30HK ;Spain;1677688587.0;1677688587;0.9472;40.9878;6393.18;False;215.19;265.48;8.45;;6309.36;;False;0
50808f;CVK7076 ;Ukraine;1677688587.0;1677688587;28.7562;40.7115;7010.4;False;158.58;122.14;0.0;;7124.7;;False;0
c1e875;BLR536  ;Canada;1677688482.0;1677688482;-79.5981;43.6704;;True;1.03;250.31;;;;;False;0
a55090;RPA4405 ;United States;1677688586.0;1677688588;-84.4861;37.9691;7086.6;False;236.61;97.5;6.5;;7208.52;;False;0
abe496;SWA2544 ;United States;1677688415.0;1677688462;-105.9539;31.7627;11582.4;False;163.35;280.71;-0.33;;11780.52;;False;0
71c247;JNA062  ;Republic of Korea;1677688587.0;1677688587;118.0884;8.7987;10668.0;False;239.27;35.64;0.0;;11414.76;;False;0
a52826;N431PM  ;United States;1677688587.0;1677688587;-96.9781;39.2966;6096.0;False;91.72;273.22;0.0;;6027.42;;False;0
a098e4;N13796  ;United States;1677688588.0;1677688588;-77.151;39.1716;365.76;False;48.26;305.89;-0.98;;403.86;;False;0
acea3e;JSX281  ;United States;1677688585.0;1677688588;-96.783;32.9156;1181.1;False;139.05;319.65;-0.33;;1173.48;;False;0
ab09b4;DAL1933 ;United States;1677688587.0;1677688587;-111.4172;39.9225;6758.94;False;221.54;121.03;7.15;;6530.34;;False;0
c05214;;Canada;1677688470.0;1677688470;-113.7524;52.5311;4953.0;False;146.76;12.96;-0.33;;4648.2;;False;0
c05e4c;DAT100  ;Canada;1677688587.0;1677688588;-122.4358;49.3668;5128.26;False;200.8;238.83;-13.66;;4975.86;3024;False;0
a4f3d9;SWA2042 ;United States;1677688587.0;1677688587;-122.2231;37.7135;;True;8.75;81.56;;;;1035;False;0
48507f;KLM91R  ;Kingdom of the Netherlands;1677688586.0;1677688587;-2.2811;44.8944;10759.44;False;224.02;18.06;10.08;;10614.66;;False;0
a0bbc3;N1463H  ;United States;1677688588.0;1677688588;-98.1125;30.3597;1859.28;False;74.29;300.83;0.0;;1866.9;;False;0
a32ebb;FFT2415 ;United States;1677688587.0;1677688587;-99.473;37.4298;10972.8;False;169.7;250.52;0.0;;11010.9;;False;0
a3d3f0;DAL2906 ;United States;1677688588.0;1677688588;-84.9075;33.6996;3550.92;False;156.94;268.87;6.83;;3680.46;;False;0
a215bd;N233XL  ;United States;1677688588.0;1677688588;-77.5536;38.7779;320.04;False;67.7;143.65;-3.9;;327.66;;False;0
4aaa41;DFL5940 ;Sweden;1677688587.0;1677688588;14.3342;62.743;731.52;False;58.93;16.22;-0.65;;845.82;;False;0
a5ac43;AWI6150 ;United States;1677688587.0;1677688587;-95.6369;41.5198;3208.02;False;167.28;67.77;13.66;;3116.58;;False;0
a886bf;AAL1476 ;United States;1677688588.0;1677688588;-80.8674;34.9479;1181.1;False;113.75;327.75;0.0;;1219.2;;False;0
aae9a3;DAL698  ;United States;1677688581.0;1677688587;-102.399;42.6413;10363.2;False;187.63;266.38;0.0;;10066.02;;False;0
aa5a3b;N7660S  ;United States;1677688574.0;1677688586;-73.1608;41.165;228.6;False;60.74;321.19;3.58;;266.7;;False;0
a7197d;ASA670  ;United States;1677688581.0;1677688585;-117.8358;38.0707;10058.4;False;240.83;139.5;0.0;;9685.02;;False;0
a085ed;GTI3887 ;United States;1677688588.0;1677688588;-99.6623;45.6203;10363.2;False;212.39;281.88;0.0;;9936.48;;False;0
aab18c;SWA1443 ;United States;1677688587.0;1677688587;-72.7588;19.3532;11887.2;False;246.5;150.49;0.0;;12512.04;;False;0
c0653d;ACA1321 ;Canada;1677688587.0;1677688587;-80.7112;37.0157;10972.8;False;226.38;179.22;0.0;;11201.4;;False;0
a2b513;N2738B  ;United States;1677688587.0;1677688587;-85.4358;39.4668;3108.96;False;77.95;196.88;0.0;;3093.72;;False;0
424bd9;MLOVE   ;United Kingdom;1677688587.0;1677688588;55.1681;24.8761;;True;4.89;123.75;;;;;False;0
0d0997;VOI844  ;Mexico;1677688298.0;1677688298;-110.4648;26.9954;11285.22;False;250.67;135.91;0.33;;11689.08;;False;0
a99fd7;N7190C  ;United States;1677688586.0;1677688587;-111.8089;33.2019;579.12;False;34.47;179.14;0.0;;548.64;1200;False;0
a0cee8;FDL51   ;United States;1677688299.0;1677688299;-73.425;40.7369;7.62;False;38.56;135.0;-2.6;;38.1;;False;0
a81f56;N622TB  ;United States;1677688587.0;1677688587;-85.7231;38.003;2682.24;False;55.57;268.94;0.0;;2667.0;;False;0
c05219;ROU1826 ;Canada;1677688588.0;1677688588;-76.8593;38.6297;10050.78;False;242.39;170.72;0.33;;10157.46;1720;False;0
a1a853;CNS801  ;United States;1677688588.0;1677688588;-81.6185;31.6084;7620.0;False;131.26;352.57;0.0;;7955.28;;False;0
a8d6ac;N669LK  ;United States;1677688581.0;1677688581;-83.3725;35.1417;1699.26;False;68.81;334.78;-1.63;;1920.24;;False;0
4408df;AUA3TC  ;Austria;1677688588.0;1677688588;16.4496;48.3492;3436.62;False;180.17;301.69;13.0;;3505.2;;False;0
a9efb9;N7396W  ;United States;1677688587.0;1677688587;-73.9626;42.4313;853.44;False;58.19;267.47;-0.33;;845.82;;False;0
aca1da;ASA1049 ;United States;1677688588.0;1677688588;-119.5828;34.4349;8923.02;False;197.36;319.33;5.85;;8671.56;;False;0
a7ff34;SKW3049 ;United States;1677688374.0;1677688390;-97.0546;32.9256;304.8;False;72.54;180.81;-3.9;;236.22;;False;0
485086;KLM57D  ;Kingdom of the Netherlands;1677688587.0;1677688588;10.2092;61.7782;11071.86;False;227.36;187.67;8.78;;11071.86;0742;False;0
aa1df3;KAPT10  ;United States;1677688584.0;1677688587;-70.1872;41.8362;792.48;False;85.5;133.78;-2.6;;784.86;;False;0
