Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'BUD', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:13'}, 'Terminal': {'Name': '2A'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:00'}, 'Terminal': {'Gate': 'A65'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9785'};{'AircraftCode': '32G'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'BUD', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:35'}, 'Terminal': {'Name': '2A', 'Gate': 'A02'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:19'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '2251'};{'AircraftCode': '223'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:41'}, 'Terminal': {'Name': '1', 'Gate': '061'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:00'}, 'Terminal': {'Name': '2', 'Gate': 'G34'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2239'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:34'}, 'Terminal': {'Name': '1', 'Gate': '065'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:16'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '420'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:56'}, 'Terminal': {'Name': '1', 'Gate': '064'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:09'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1051'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:59'}, 'Terminal': {'Name': '1', 'Gate': '067'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:59'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2L', 'FlightNumber': '647'};{'AircraftCode': '290'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:34'}, 'Terminal': {'Name': '1', 'Gate': '065'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:44'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1027'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:47'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:33'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '3632'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:51'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:11'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7403'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:40'}, 'Terminal': {'Name': '1', 'Gate': '068'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:58'}, 'Terminal': {'Name': '2', 'Gate': 'K12'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2227'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:07'}, 'Terminal': {'Name': '1', 'Gate': '065'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:07'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '633'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:19'}, 'Terminal': {'Name': '1', 'Gate': 'B20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FNC', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:32'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '610'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:12'}, 'Terminal': {'Name': '1', 'Gate': 'D10'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:15'}, 'Terminal': {'Name': '1', 'Gate': 'A33'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '012'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:17'}, 'Terminal': {'Name': '1', 'Gate': 'C30'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:14'}, 'Terminal': {'Name': '2', 'Gate': 'T02S'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1999'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:42'}, 'Terminal': {'Name': '1', 'Gate': 'D20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:58'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '756'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:54'}, 'Terminal': {'Name': '1', 'Gate': 'C20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:52'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '764'};{'AircraftCode': '31B'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:56'}, 'Terminal': {'Name': '1', 'Gate': 'B30'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:58'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '080'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:12'}, 'Terminal': {'Name': '1', 'Gate': 'B40'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FUE', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:32'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '242'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:23'}, 'Terminal': {'Name': '1', 'Gate': 'B80'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'TFS', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:54'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '252'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:10'}, 'Terminal': {'Name': '1', 'Gate': 'B50'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:17'}, 'Terminal': {'Name': '1', 'Gate': 'A34'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '8059'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:28'}, 'Terminal': {'Name': '1', 'Gate': 'B20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'PMI', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:36'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'X3', 'FlightNumber': '582'};{'AircraftCode': '73H'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:15'}, 'Terminal': {'Name': '1', 'Gate': 'C30'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:14'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7039'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:57'}, 'Terminal': {'Name': '1', 'Gate': 'D82'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'LHR', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:45'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '460'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:11'}, 'Terminal': {'Name': '1', 'Gate': 'C20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:13'}, 'Terminal': {'Name': '2', 'Gate': 'K20'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1973'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:33'}, 'Terminal': {'Name': '1', 'Gate': 'C50'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:52'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '192'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:55'}, 'Terminal': {'Name': '1', 'Gate': 'C30'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'NCE', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:33'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '424'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:03'}, 'Terminal': {'Name': '2', 'Gate': 'A12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:38'}, 'Terminal': {'Name': '2', 'Gate': 'K11'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2447'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:14'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:34'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '2268'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:07'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:39'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '308'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:46'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:05'}, 'Terminal': {'Gate': 'A42'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'E6', 'FlightNumber': '9243'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:32'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:25'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'BT', 'FlightNumber': '1267'};{'AircraftCode': '223'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:01'}, 'Terminal': {'Name': '2', 'Gate': 'A06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:32'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '302'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DHC', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:48'}, 'Terminal': {'Gate': 'T07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:33'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3645'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DHC', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:02'}, 'Terminal': {'Gate': 'T07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:01'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3649'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DRS', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:23'}, 'Terminal': {'Gate': '006'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:27'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '207'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DRS', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:06'}, 'Terminal': {'Gate': '006'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:10'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '209'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DRS', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:48'}, 'Terminal': {'Gate': '004'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:01'}, 'Terminal': {'Gate': 'A39'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9029'};{'AircraftCode': '32Z'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DRS', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:14'}, 'Terminal': {'Gate': '005'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:06'}, 'Terminal': {'Name': '2', 'Gate': 'T02S'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2123'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DTZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:36'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:58'}, 'Terminal': {'Gate': 'T20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QDU', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:22'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:43'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3605'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DTZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:39'}, 'Terminal': {'Gate': 'T20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QKL', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:49'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:51'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3609'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:28'}, 'Terminal': {'Gate': 'A46'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:21'}, 'Terminal': {'Name': '1', 'Gate': 'A21'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '073'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:38'}, 'Terminal': {'Gate': 'A44'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:44'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9080'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:42'}, 'Terminal': {'Gate': 'A48'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:56'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'E6', 'FlightNumber': '9242'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
