Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'LPA', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:52'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:05'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2263'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LPA', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:22'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:36'}, 'Terminal': {'Gate': 'B37B'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9543'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LPA', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:53'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:57'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '3784'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LPA', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:55'}, 'Terminal': {'Gate': 'C13'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:12'}, 'Terminal': {'Name': '2', 'Gate': 'G16'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1835'};{'AircraftCode': '32Q'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LUX', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:25'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:09'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2L', 'FlightNumber': '751'};{'AircraftCode': 'E90'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LUX', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:00'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:45'}, 'Terminal': {'Name': '1', 'Gate': 'BSO'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EN', 'FlightNumber': '8751'};{'AircraftCode': 'E90'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LUX', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:21'}, 'Terminal': {'Name': '2', 'Gate': 'T02S'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2319'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LYS', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:35'}, 'Terminal': {'Name': '1', 'Gate': 'B05'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:05'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '1075'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LYS', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:51'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:06'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '3588'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LYS', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:14'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:44'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '406'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:17'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:17'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:57'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3514'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZSB', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:53'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:53'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3505'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:17'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:17'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:57'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3516'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZSB', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:53'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:53'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3507'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:17'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:17'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:57'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3518'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZSB', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:53'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:53'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3509'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:17'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:17'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:57'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3520'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZSB', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:53'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:53'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3511'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'MAD', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:27'}, 'Terminal': {'Name': '2', 'Gate': 'E69'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:41'}, 'Terminal': {'Name': '2', 'Gate': 'K07'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1801'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MAD', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:17'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:17'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '3722'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MAD', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:30'}, 'Terminal': {'Name': '2', 'Gate': 'E73'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:01'}, 'Terminal': {'Name': '1', 'Gate': 'A25'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1113'};{'AircraftCode': '32Q'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MAN', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:14'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:33'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '2174'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MAN', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:46'}, 'Terminal': {'Name': '1', 'Gate': '025'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:20'}, 'Terminal': {'Name': '1', 'Gate': 'Z66'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '943'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MBA', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:57'}, 'Terminal': {'Name': '1', 'Gate': '003'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:46'}, 'Terminal': {'Name': '1', 'Gate': 'C14A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '4Y', 'FlightNumber': '135'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MKF', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:38'}, 'Terminal': {'Gate': 'T12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:21'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:07'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3640'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MKF', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:02'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:30'}, 'Terminal': {'Gate': 'T09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:39'}, 'Terminal': {'Name': 'TN'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3649'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MKF', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:31'}, 'Terminal': {'Gate': 'T12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:21'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:54'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3644'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MKF', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:02'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:11'}, 'Terminal': {'Gate': 'T09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:31'}, 'Terminal': {'Name': 'TN'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3653'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MKF', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:40'}, 'Terminal': {'Gate': 'T12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:21'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:02'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3648'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MLA', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:06'}, 'Terminal': {'Gate': '006'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:38'}, 'Terminal': {'Name': '1', 'Gate': 'A64'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1277'};{'AircraftCode': '32M'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MLA', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:45'}, 'Terminal': {'Gate': '003'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:09'}, 'Terminal': {'Name': '2', 'Gate': 'K12'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1925'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MLE', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:05'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CMB', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:05'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'WK', 'FlightNumber': '068'};{'AircraftCode': '343'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MLE', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:18'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:59'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '046'};{'AircraftCode': '772'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MRS', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:28'}, 'Terminal': {'Name': '1A', 'Gate': '027'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:06'}, 'Terminal': {'Name': '1', 'Gate': 'A21'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1087'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MRS', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:50'}, 'Terminal': {'Name': '1A'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:25'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '3598'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:06'}, 'Terminal': {'Name': '2', 'Gate': 'H40'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'SOF', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:54'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1702'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:10'}, 'Terminal': {'Name': '2', 'Gate': 'G16'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:18'}, 'Terminal': {'Gate': 'A49'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2012'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:22'}, 'Terminal': {'Name': '2', 'Gate': 'G34'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'NAP', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:52'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1876'};{'AircraftCode': '32V'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:29'}, 'Terminal': {'Name': '2', 'Gate': 'K12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:53'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2286'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:35'}, 'Terminal': {'Name': '2', 'Gate': 'G04'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MLA', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:49'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1924'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:52'}, 'Terminal': {'Name': '2', 'Gate': 'G30'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FCO', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:12'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1866'};{'AircraftCode': '32V'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:04'}, 'Terminal': {'Name': '2', 'Gate': 'G20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:03'}, 'Terminal': {'Name': '1', 'Gate': 'B20'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1936'};{'AircraftCode': '32M'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:53'}, 'Terminal': {'Name': '2', 'Gate': 'G48'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:07'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2062'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:03'}, 'Terminal': {'Name': '2', 'Gate': 'K18'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'OPO', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:15'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1782'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
